BR5,12/01/2019,LAX,TPE
CI7,12/01/2019,LAX,TPE
MF830,12/01/2019,LAX,XMN
8L9710,12/01/2019,LCX,KMG
8L9709,12/01/2019,LCX,NKG
KN5918,12/01/2019,LCX,PKX
HO1146,12/01/2019,LCX,PVG
KN5520,12/01/2019,LDS,PKX
CZ6331,12/01/2019,LDS,SHE
8L884,12/01/2019,LED,KMG
CZ3200,12/01/2019,LFQ,CAN
EU1836,12/01/2019,LFQ,CTU
HU7688,12/01/2019,LFQ,HAK
EU1835,12/01/2019,LFQ,HET
HU7687,12/01/2019,LFQ,HET
CA1796,12/01/2019,LFQ,HGH
CZ8201,12/01/2019,LFQ,HRB
CA1997,12/01/2019,LFQ,INC
CA8215,12/01/2019,LFQ,PEK
HO1032,12/01/2019,LFQ,PVG
HU7308,12/01/2019,LFQ,SZX
CA1998,12/01/2019,LFQ,WNZ
CA8216,12/01/2019,LFQ,WUH
CZ8202,12/01/2019,LFQ,ZUH
OD610,12/01/2019,LGK,CTU
CX354,12/01/2019,LGW,HKG
MU202,12/01/2019,LGW,PVG
CZ6018,12/01/2019,LHE,URC
CZ304,12/01/2019,LHR,CAN
BA27,12/01/2019,LHR,HKG
BA31,12/01/2019,LHR,HKG
CX238,12/01/2019,LHR,HKG
CX250,12/01/2019,LHR,HKG
CX252,12/01/2019,LHR,HKG
CX254,12/01/2019,LHR,HKG
CX256,12/01/2019,LHR,HKG
VS206,12/01/2019,LHR,HKG
CA856,12/01/2019,LHR,PEK
CA938,12/01/2019,LHR,PEK
BA39,12/01/2019,LHR,PKX
BA169,12/01/2019,LHR,PVG
MU552,12/01/2019,LHR,PVG
VS250,12/01/2019,LHR,PVG
CZ652,12/01/2019,LHR,SYX
ZH9068,12/01/2019,LHR,SZX
CA1239,12/01/2019,LHW,AKU
UQ3563,12/01/2019,LHW,BAR
9C6209,12/01/2019,LHW,BHY
MU269,12/01/2019,LHW,BKK
CZ3206,12/01/2019,LHW,CAN
CZ3386,12/01/2019,LHW,CAN
MU2305,12/01/2019,LHW,CAN
MU2536,12/01/2019,LHW,CAN
DZ6286,12/01/2019,LHW,CGO
MF8252,12/01/2019,LHW,CGO
MU2195,12/01/2019,LHW,CGO
SC4780,12/01/2019,LHW,CGO
UQ2545,12/01/2019,LHW,CGO
3U8514,12/01/2019,LHW,CKG
NS3228,12/01/2019,LHW,CKG
MF8282,12/01/2019,LHW,CSX
MU2399,12/01/2019,LHW,CSX
UQ2519,12/01/2019,LHW,CSX
3U8061,12/01/2019,LHW,CTU
3U8570,12/01/2019,LHW,CTU
CA4208,12/01/2019,LHW,CTU
EU2272,12/01/2019,LHW,CTU
MU2472,12/01/2019,LHW,CTU
SC4684,12/01/2019,LHW,DAT
3U8569,12/01/2019,LHW,DNH
9C8795,12/01/2019,LHW,DNH
MU9945,12/01/2019,LHW,DNH
CZ6670,12/01/2019,LHW,HAK
DR6562,12/01/2019,LHW,HET
9C6133,12/01/2019,LHW,HFE
MU2257,12/01/2019,LHW,HFE
QW6059,12/01/2019,LHW,HFE
UQ2521,12/01/2019,LHW,HFE
3U8170,12/01/2019,LHW,HGH
CA1766,12/01/2019,LHW,HGH
CZ6967,12/01/2019,LHW,HGH
MF8204,12/01/2019,LHW,HGH
MU2446,12/01/2019,LHW,HGH
SC4699,12/01/2019,LHW,HGH
9C8858,12/01/2019,LHW,HIA
3U8248,12/01/2019,LHW,HRB
HU7796,12/01/2019,LHW,HZG
QW9850,12/01/2019,LHW,INC
GS7880,12/01/2019,LHW,IQN
KN5606,12/01/2019,LHW,IQN
QW6053,12/01/2019,LHW,IQN
3U8169,12/01/2019,LHW,JGN
MU2412,12/01/2019,LHW,JGN
MU9678,12/01/2019,LHW,JGN
MU9680,12/01/2019,LHW,JGN
3U8247,12/01/2019,LHW,JHG
HO1101,12/01/2019,LHW,JIC
9C6161,12/01/2019,LHW,JJN
UQ2546,12/01/2019,LHW,KHG
A67142,12/01/2019,LHW,KHN
AQ1064,12/01/2019,LHW,KHN
CA4256,12/01/2019,LHW,KHN
MU2325,12/01/2019,LHW,KHN
8L9992,12/01/2019,LHW,KMG
DR5355,12/01/2019,LHW,KMG
MU2249,12/01/2019,LHW,KMG
MU5093,12/01/2019,LHW,KMG
CA1765,12/01/2019,LHW,KRL
CA8271,12/01/2019,LHW,KRL
D7399,12/01/2019,LHW,KUL
CZ3788,12/01/2019,LHW,KWE
TV6029,12/01/2019,LHW,KWE
HU7550,12/01/2019,LHW,KWL
MU9611,12/01/2019,LHW,KWL
MU5142,12/01/2019,LHW,LLV
G52824,12/01/2019,LHW,LNL
TV9838,12/01/2019,LHW,LXA
MU9991,12/01/2019,LHW,LYA
UQ2535,12/01/2019,LHW,LYG
HU7865,12/01/2019,LHW,LYI
GX8932,12/01/2019,LHW,LZO
TV6061,12/01/2019,LHW,LZY
HU7242,12/01/2019,LHW,MIG
MF8246,12/01/2019,LHW,NKG
MU2447,12/01/2019,LHW,NKG
MU9679,12/01/2019,LHW,NKG
CZ3250,12/01/2019,LHW,NNG
GX8967,12/01/2019,LHW,NNG
JD5704,12/01/2019,LHW,NNG
CA1222,12/01/2019,LHW,PEK
CA1240,12/01/2019,LHW,PEK
CA1272,12/01/2019,LHW,PEK
CA1274,12/01/2019,LHW,PEK
CA1278,12/01/2019,LHW,PEK
HU7232,12/01/2019,LHW,PEK
MU2130,12/01/2019,LHW,PEK
MU2411,12/01/2019,LHW,PEK
MU2415,12/01/2019,LHW,PEK
MU2417,12/01/2019,LHW,PEK
NS8026,12/01/2019,LHW,PKX
CA1936,12/01/2019,LHW,PVG
FM9222,12/01/2019,LHW,PVG
HO1102,12/01/2019,LHW,PVG
MU2353,12/01/2019,LHW,PVG
MU719,12/01/2019,LHW,PVG
QW6105,12/01/2019,LHW,REP
GS6652,12/01/2019,LHW,RLK
9C8796,12/01/2019,LHW,SHA
FM9214,12/01/2019,LHW,SHA
MU2127,12/01/2019,LHW,SHA
9C8554,12/01/2019,LHW,SHE
CZ6492,12/01/2019,LHW,SHE
TV6026,12/01/2019,LHW,SHE
9C8720,12/01/2019,LHW,SJW
GJ8080,12/01/2019,LHW,SJW
HU7431,12/01/2019,LHW,SJW
MU2189,12/01/2019,LHW,SYX
CZ8748,12/01/2019,LHW,SZX
QW9800,12/01/2019,LHW,TAO
G52823,12/01/2019,LHW,TLQ
SC4928,12/01/2019,LHW,TNA
3U8568,12/01/2019,LHW,TSN
DR5305,12/01/2019,LHW,TSN
MF8210,12/01/2019,LHW,TSN
TV6011,12/01/2019,LHW,TYN
3U8062,12/01/2019,LHW,URC
8L9991,12/01/2019,LHW,URC
CZ6491,12/01/2019,LHW,URC
CZ6669,12/01/2019,LHW,URC
CZ6968,12/01/2019,LHW,URC
FM9221,12/01/2019,LHW,URC
HU7866,12/01/2019,LHW,URC
QW9799,12/01/2019,LHW,URC
RY8941,12/01/2019,LHW,URC
SC4700,12/01/2019,LHW,URC
SC4927,12/01/2019,LHW,URC
UQ2520,12/01/2019,LHW,URC
UQ2522,12/01/2019,LHW,URC
UQ2536,12/01/2019,LHW,URC
UQ3564,12/01/2019,LHW,URC
GX7886,12/01/2019,LHW,UYN
9C6288,12/01/2019,LHW,WGN
ZH9238,12/01/2019,LHW,WMT
9C6125,12/01/2019,LHW,WNZ
DR6594,12/01/2019,LHW,WNZ
GS7832,12/01/2019,LHW,WUA
CA8272,12/01/2019,LHW,WUH
CZ8552,12/01/2019,LHW,WUH
DR5301,12/01/2019,LHW,WUH
MF8216,12/01/2019,LHW,WUH
MU2473,12/01/2019,LHW,WUH
ZH8774,12/01/2019,LHW,WUH
TV6062,12/01/2019,LHW,XIY
9C8514,12/01/2019,LHW,YTY
CZ3205,12/01/2019,LHW,YZY
EU2271,12/01/2019,LHW,YZY
RY8942,12/01/2019,LHW,ZUH
HO1820,12/01/2019,LJG,AEB
GJ8918,12/01/2019,LJG,BFJ
8L825,12/01/2019,LJG,BKK
CZ3488,12/01/2019,LJG,CAN
HO1900,12/01/2019,LJG,CAN
JD5132,12/01/2019,LJG,CAN
8L9811,12/01/2019,LJG,CGO
JD5645,12/01/2019,LJG,CGO
JD5857,12/01/2019,LJG,CGO
3U8252,12/01/2019,LJG,CKG
8L9817,12/01/2019,LJG,CKG
JD5607,12/01/2019,LJG,CKG
MU5863,12/01/2019,LJG,CKG
PN6240,12/01/2019,LJG,CKG
CZ6620,12/01/2019,LJG,CSX
HO1072,12/01/2019,LJG,CSX
JD5885,12/01/2019,LJG,CSX
3U8692,12/01/2019,LJG,CTU
CA4452,12/01/2019,LJG,CTU
EU2238,12/01/2019,LJG,CTU
TV9848,12/01/2019,LJG,CTU
JD5245,12/01/2019,LJG,HFE
JD5192,12/01/2019,LJG,HGH
JD5292,12/01/2019,LJG,HGH
GJ8802,12/01/2019,LJG,HJJ
EU1811,12/01/2019,LJG,HNY
JD5281,12/01/2019,LJG,JHG
3U8266,12/01/2019,LJG,KHN
3U8818,12/01/2019,LJG,KMG
8L9800,12/01/2019,LJG,KMG
8L9802,12/01/2019,LJG,KMG
MU5735,12/01/2019,LJG,KMG
MU5922,12/01/2019,LJG,KMG
MU5924,12/01/2019,LJG,KMG
MU5926,12/01/2019,LJG,KMG
8L9809,12/01/2019,LJG,KWE
8L9837,12/01/2019,LJG,KWE
HO1902,12/01/2019,LJG,KWE
MF8636,12/01/2019,LJG,KWL
3U8817,12/01/2019,LJG,LXA
A67333,12/01/2019,LJG,NKG
JD5549,12/01/2019,LJG,NKG
ZH9600,12/01/2019,LJG,NKG
JD5749,12/01/2019,LJG,NNG
CA1470,12/01/2019,LJG,PEK
JD5182,12/01/2019,LJG,PKX
JD5216,12/01/2019,LJG,PKX
JD5282,12/01/2019,LJG,PKX
JD5665,12/01/2019,LJG,PVG
MU9719,12/01/2019,LJG,SHA
JD5657,12/01/2019,LJG,SJW
CZ8582,12/01/2019,LJG,SZX
ZH9942,12/01/2019,LJG,SZX
MU5091,12/01/2019,LJG,TPE
A67179,12/01/2019,LJG,WNZ
8L9823,12/01/2019,LJG,WUH
JD5137,12/01/2019,LJG,WUH
JD5350,12/01/2019,LJG,XIY
JD535Z,12/01/2019,LJG,XIY
JD5522,12/01/2019,LJG,XIY
JD5552,12/01/2019,LJG,XIY
3U3797,12/01/2019,LJG,YBP
3U8054,12/01/2019,LJG,ZAT
G52604,12/01/2019,LLB,KWE
G52606,12/01/2019,LLB,KWE
GS7869,12/01/2019,LLV,CKG
3U8104,12/01/2019,LLV,CTU
3U8103,12/01/2019,LLV,DLC
EU2759,12/01/2019,LLV,HAK
EU2772,12/01/2019,LLV,KWE
MU5141,12/01/2019,LLV,LHW
MU2256,12/01/2019,LLV,PEK
MU5142,12/01/2019,LLV,PVG
EU2760,12/01/2019,LLV,SHE
GS7870,12/01/2019,LLV,TSN
EU2771,12/01/2019,LLV,YNT
KY8356,12/01/2019,LNJ,KMG
MU5757,12/01/2019,LNJ,KMG
MU5958,12/01/2019,LNJ,KMG
MU5960,12/01/2019,LNJ,KMG
MU5964,12/01/2019,LNJ,KMG
MU5970,12/01/2019,LNJ,KMG
A67159,12/01/2019,LNJ,LUM
A67160,12/01/2019,LNJ,NKG
CZ3318,12/01/2019,LNL,CAN
G52784,12/01/2019,LNL,CKG
G52823,12/01/2019,LNL,LHW
KN5622,12/01/2019,LNL,PKX
SC8820,12/01/2019,LNL,XIY
G52861,12/01/2019,LPF,CGO
GY7183,12/01/2019,LPF,CTU
G52862,12/01/2019,LPF,KWE
GY7184,12/01/2019,LPF,KWE
MU2562,12/01/2019,LPQ,KMG
MU9729,12/01/2019,LUM,CAN
DR5331,12/01/2019,LUM,CKG
TV9886,12/01/2019,LUM,CKG
DR5335,12/01/2019,LUM,CSX
8L9920,12/01/2019,LUM,KMG
8L9924,12/01/2019,LUM,KMG
A67194,12/01/2019,LUM,KMG
DR6502,12/01/2019,LUM,KMG
DR6504,12/01/2019,LUM,KMG
DR6506,12/01/2019,LUM,KMG
DR6508,12/01/2019,LUM,KMG
KY8358,12/01/2019,LUM,KMG
MU5707,12/01/2019,LUM,KMG
MU5751,12/01/2019,LUM,KMG
MU5763,12/01/2019,LUM,KMG
MU5972,12/01/2019,LUM,KMG
MU5974,12/01/2019,LUM,KMG
MU5976,12/01/2019,LUM,KMG
MU5978,12/01/2019,LUM,KMG
TV6046,12/01/2019,LUM,KMG
A67160,12/01/2019,LUM,LNJ
CZ3914,12/01/2019,LUM,PVG
DR5039,12/01/2019,LUM,RGN
DR5343,12/01/2019,LUM,SWA
8L9662,12/01/2019,LUM,XIY
EU2761,12/01/2019,LXA,CGO
TV9909,12/01/2019,LXA,CGO
3U8634,12/01/2019,LXA,CKG
CA4419,12/01/2019,LXA,CKG
CZ3464,12/01/2019,LXA,CKG
PN6272,12/01/2019,LXA,CKG
PN6392,12/01/2019,LXA,CKG
TV9814,12/01/2019,LXA,CKG
TV9936,12/01/2019,LXA,CKG
TV9857,12/01/2019,LXA,CSX
3U8658,12/01/2019,LXA,CTU
3U8696,12/01/2019,LXA,CTU
3U8698,12/01/2019,LXA,CTU
3U8720,12/01/2019,LXA,CTU
CA4111,12/01/2019,LXA,CTU
CA4402,12/01/2019,LXA,CTU
CA4404,12/01/2019,LXA,CTU
EU2744,12/01/2019,LXA,CTU
MU5826,12/01/2019,LXA,CTU
TV9804,12/01/2019,LXA,CTU
TV9824,12/01/2019,LXA,CTU
TV9881,12/01/2019,LXA,CTU
MU5940,12/01/2019,LXA,DIG
3U8600,12/01/2019,LXA,GXH
PN6393,12/01/2019,LXA,HFE
MU5828,12/01/2019,LXA,KMG
TV9863,12/01/2019,LXA,KMG
3U8719,12/01/2019,LXA,KTM
TV9837,12/01/2019,LXA,LHW
3U8818,12/01/2019,LXA,LJG
3U8776,12/01/2019,LXA,MIG
TV9875,12/01/2019,LXA,MIG
TV9817,12/01/2019,LXA,NAO
TV6008,12/01/2019,LXA,NGQ
TV9807,12/01/2019,LXA,NGQ
TV9815,12/01/2019,LXA,PEK
EU2745,12/01/2019,LXA,WUH
MU2336,12/01/2019,LXA,XIY
MU9620,12/01/2019,LXA,XIY
TV6007,12/01/2019,LXA,XIY
TV6017,12/01/2019,LXA,XIY
TV6051,12/01/2019,LXA,XIY
3U8902,12/01/2019,LXA,XNN
MU5542,12/01/2019,LXA,XNN
PN6304,12/01/2019,LXA,XNN
TV9927,12/01/2019,LXA,XNN
TV9827,12/01/2019,LXA,YBP
TV9931,12/01/2019,LXA,YUS
CZ3364,12/01/2019,LYA,CAN
9C8925,12/01/2019,LYA,CKG
MU5799,12/01/2019,LYA,DLC
MU2434,12/01/2019,LYA,DSN
MU9991,12/01/2019,LYA,FOC
GX8978,12/01/2019,LYA,HAK
GX8917,12/01/2019,LYA,HAN
GJ8076,12/01/2019,LYA,HGH
MU5800,12/01/2019,LYA,KMG
MU9992,12/01/2019,LYA,LHW
MU5693,12/01/2019,LYA,LZO
MU5389,12/01/2019,LYA,PKX
MU5696,12/01/2019,LYA,PKX
MU2433,12/01/2019,LYA,SHA
MU5390,12/01/2019,LYA,SHA
9C8926,12/01/2019,LYA,SHE
CZ8554,12/01/2019,LYA,SZX
GJ8075,12/01/2019,LYA,XNN
GX8994,12/01/2019,LYA,ZUH
MF9053,12/01/2019,LYG,BKK
NS3519,12/01/2019,LYG,BKK
CZ3636,12/01/2019,LYG,CAN
MF8053,12/01/2019,LYG,CGQ
CA4020,12/01/2019,LYG,CKG
MF8054,12/01/2019,LYG,CSX
EU2756,12/01/2019,LYG,CTU
CA8974,12/01/2019,LYG,DLC
DZ6241,12/01/2019,LYG,DLC
MU9881,12/01/2019,LYG,DSN
MF8596,12/01/2019,LYG,FOC
MU2891,12/01/2019,LYG,HET
MF8051,12/01/2019,LYG,HRB
MU5492,12/01/2019,LYG,INC
CA8973,12/01/2019,LYG,KWE
UQ2536,12/01/2019,LYG,LHW
MU9882,12/01/2019,LYG,NGB
MU2892,12/01/2019,LYG,NKG
GX2030,12/01/2019,LYG,NNG
MU5166,12/01/2019,LYG,PEK
KN5906,12/01/2019,LYG,PKX
FM9418,12/01/2019,LYG,PVG
FM9416,12/01/2019,LYG,SHA
EU2755,12/01/2019,LYG,SHE
NS3520,12/01/2019,LYG,SJW
GX8948,12/01/2019,LYG,SYX
DZ6242,12/01/2019,LYG,SZX
HU7502,12/01/2019,LYG,TYN
MU5491,12/01/2019,LYG,WNZ
MU2226,12/01/2019,LYG,XIY
MF8052,12/01/2019,LYG,XMN
HU7501,12/01/2019,LYG,ZUH
SC2283,12/01/2019,LYI,BKK
ZH9696,12/01/2019,LYI,CAN
ZH9956,12/01/2019,LYI,CAN
GJ8871,12/01/2019,LYI,CGQ
ZH9695,12/01/2019,LYI,CGQ
CZ2864,12/01/2019,LYI,CKG
CZ6487,12/01/2019,LYI,CTU
CZ2863,12/01/2019,LYI,DLC
CZ6488,12/01/2019,LYI,DLC
FU6570,12/01/2019,LYI,FOC
GJ8678,12/01/2019,LYI,HGH
MU2668,12/01/2019,LYI,HGH
ZH9760,12/01/2019,LYI,HRB
DZ6322,12/01/2019,LYI,KHN
GJ8872,12/01/2019,LYI,KMG
JD5764,12/01/2019,LYI,KWL
HU7866,12/01/2019,LYI,LHW
ZH9759,12/01/2019,LYI,NGB
KN5922,12/01/2019,LYI,PKX
MU2974,12/01/2019,LYI,PKX
FM9240,12/01/2019,LYI,PVG
MU5552,12/01/2019,LYI,PVG
MU5550,12/01/2019,LYI,SHA
ZH9273,12/01/2019,LYI,SHE
JD5542,12/01/2019,LYI,SYX
ZH9930,12/01/2019,LYI,SZX
FU6569,12/01/2019,LYI,TSN
GJ8677,12/01/2019,LYI,TYN
ZH9274,12/01/2019,LYI,XIY
QW6024,12/01/2019,LYI,YNT
G52766,12/01/2019,LZH,CKG
MU2638,12/01/2019,LZH,CTU
MF8288,12/01/2019,LZH,FOC
G52765,12/01/2019,LZH,HAK
MU2171,12/01/2019,LZH,HAK
MF8340,12/01/2019,LZH,HGH
MU2863,12/01/2019,LZH,KMG
HO1740,12/01/2019,LZH,NKG
MU2864,12/01/2019,LZH,NKG
CA1860,12/01/2019,LZH,PEK
CA1876,12/01/2019,LZH,PEK
MU5208,12/01/2019,LZH,PVG
MU5204,12/01/2019,LZH,SHA
MU2637,12/01/2019,LZH,SWA
MU9689,12/01/2019,LZH,SYX
MF8354,12/01/2019,LZH,SZX
MU5380,12/01/2019,LZH,WNZ
MU9690,12/01/2019,LZH,WUH
MU2172,12/01/2019,LZH,XIY
MF8648,12/01/2019,LZH,XMN
B78732,12/01/2019,LZN,RMQ
B78752,12/01/2019,LZN,TSA
B78756,12/01/2019,LZN,TSA
B78758,12/01/2019,LZN,TSA
B78760,12/01/2019,LZN,TSA
B78766,12/01/2019,LZN,TSA
B79098,12/01/2019,LZN,TSA
CA4351,12/01/2019,LZO,CAN
CA4455,12/01/2019,LZO,CAN
3U8497,12/01/2019,LZO,CGO
MU5789,12/01/2019,LZO,CGO
GX8932,12/01/2019,LZO,HAK
CA4456,12/01/2019,LZO,INC
MU5881,12/01/2019,LZO,JHG
MU5858,12/01/2019,LZO,KMG
MU9710,12/01/2019,LZO,KMG
GY7116,12/01/2019,LZO,KWE
MF8630,12/01/2019,LZO,KWL
GX8931,12/01/2019,LZO,LHW
MU5696,12/01/2019,LZO,LYA
MU5871,12/01/2019,LZO,NGB
3U8859,12/01/2019,LZO,NNG
MU9709,12/01/2019,LZO,PEK
MU5793,12/01/2019,LZO,PVG
GY7115,12/01/2019,LZO,SJW
3U8498,12/01/2019,LZO,SYX
CZ8580,12/01/2019,LZO,SZX
MU5785,12/01/2019,LZO,TAO
3U8860,12/01/2019,LZO,URC
MU5861,12/01/2019,LZO,WNZ
MU5885,12/01/2019,LZO,WUH
CZ8702,12/01/2019,LZO,ZUH
3U8440,12/01/2019,LZY,CKG
TV9834,12/01/2019,LZY,CKG
3U8694,12/01/2019,LZY,CTU
CA4432,12/01/2019,LZY,CTU
TV9847,12/01/2019,LZY,CTU
TV6062,12/01/2019,LZY,LHW
3U8458,12/01/2019,LZY,XIC
3U8604,12/01/2019,LZY,XIY
TV9937,12/01/2019,LZY,XIY
CX632,12/01/2019,MAA,HKG
QF8240,12/01/2019,MAA,HKG
CX320,12/01/2019,MAD,HKG
IB6889,12/01/2019,MAD,PVG
MU710,12/01/2019,MAD,PVG
CX216,12/01/2019,MAN,HKG
WY851,12/01/2019,MCT,CAN
JT2741,12/01/2019,MDC,CAN
CZ6834,12/01/2019,MDG,DLC
FM9510,12/01/2019,MDG,DLC
SC4742,12/01/2019,MDG,DLC
SC8772,12/01/2019,MDG,DLC
KE824,12/01/2019,MDG,ICN
CA1682,12/01/2019,MDG,PEK
MU9928,12/01/2019,MDG,TAO
SC8898,12/01/2019,MDG,TAO
MU5370,12/01/2019,MDG,YNT
MU5526,12/01/2019,MDG,YNT
G52650,12/01/2019,MDL,CGO
HU426,12/01/2019,MDL,HAK
8M704,12/01/2019,MDL,HGH
3U8708,12/01/2019,MDL,KMG
MU2030,12/01/2019,MDL,KMG
MU2568,12/01/2019,MDL,KMG
AQ1204,12/01/2019,MDL,KWE
QW6108,12/01/2019,MDL,NGB
QW6132,12/01/2019,MDL,NTG
CZ322,12/01/2019,MEL,CAN
CZ344,12/01/2019,MEL,CAN
GS7946,12/01/2019,MEL,CKG
HU8312,12/01/2019,MEL,CKG
MF814,12/01/2019,MEL,HGH
CX104,12/01/2019,MEL,HKG
CX134,12/01/2019,MEL,HKG
CX178,12/01/2019,MEL,HKG
LX9510,12/01/2019,MEL,HKG
QF29,12/01/2019,MEL,HKG
VA69,12/01/2019,MEL,HKG
CA166,12/01/2019,MEL,PEK
MU738,12/01/2019,MEL,PVG
MU740,12/01/2019,MEL,PVG
CZ3074,12/01/2019,MEL,SZX
JD462,12/01/2019,MEL,TAO
CI58,12/01/2019,MEL,TPE
B78782,12/01/2019,MFK,TSA
B78790,12/01/2019,MFK,TSA
AK1302,12/01/2019,MFM,BKI
NX882,12/01/2019,MFM,BKK
NX886,12/01/2019,MFM,BKK
5J431,12/01/2019,MFM,CEB
Z27091,12/01/2019,MFM,CEB
NX88,12/01/2019,MFM,CGO
NX182,12/01/2019,MFM,CKG
FD753,12/01/2019,MFM,CNX
5J371,12/01/2019,MFM,CRK
CA5418,12/01/2019,MFM,CTU
NX198,12/01/2019,MFM,CTU
QH583,12/01/2019,MFM,CXR
NX108,12/01/2019,MFM,CZX
NX830,12/01/2019,MFM,DAD
NX870,12/01/2019,MFM,DAD
NX876,12/01/2019,MFM,DAD
FD763,12/01/2019,MFM,DMK
FD765,12/01/2019,MFM,DMK
FD776,12/01/2019,MFM,DMK
FD787,12/01/2019,MFM,DMK
MF894,12/01/2019,MFM,FOC
NX806,12/01/2019,MFM,FUK
HU7936,12/01/2019,MFM,HAK
NX898,12/01/2019,MFM,HAN
9C8736,12/01/2019,MFM,HGH
MF842,12/01/2019,MFM,HGH
NX122,12/01/2019,MFM,HGH
NX226,12/01/2019,MFM,HGH
FD625,12/01/2019,MFM,HKT
7C2002,12/01/2019,MFM,ICN
7C2004,12/01/2019,MFM,ICN
LJ122,12/01/2019,MFM,ICN
LJ126,12/01/2019,MFM,ICN
NX822,12/01/2019,MFM,ICN
NX826,12/01/2019,MFM,ICN
ZE522,12/01/2019,MFM,ICN
MF8660,12/01/2019,MFM,JJN
BR830,12/01/2019,MFM,KHH
IT322,12/01/2019,MFM,KHH
NX668,12/01/2019,MFM,KHH
NX856,12/01/2019,MFM,KIX
KR506,12/01/2019,MFM,KOS
AK183,12/01/2019,MFM,KUL
AK187,12/01/2019,MFM,KUL
AK189,12/01/2019,MFM,KUL
NX176,12/01/2019,MFM,KWE
5J363,12/01/2019,MFM,MNL
5J367,12/01/2019,MFM,MNL
PR353,12/01/2019,MFM,MNL
Z291,12/01/2019,MFM,MNL
Z293,12/01/2019,MFM,MNL
9C8616,12/01/2019,MFM,NGB
NX162,12/01/2019,MFM,NGB
MU9798,12/01/2019,MFM,NKG
NX128,12/01/2019,MFM,NKG
NX196,12/01/2019,MFM,NNG
NX862,12/01/2019,MFM,NRT
NX868,12/01/2019,MFM,NRT
NX10,12/01/2019,MFM,PEK
NX2,12/01/2019,MFM,PEK
NX6,12/01/2019,MFM,PEK
NX8,12/01/2019,MFM,PEK
KR502,12/01/2019,MFM,PNH
BX382,12/01/2019,MFM,PUS
9C8876,12/01/2019,MFM,PVG
FM876,12/01/2019,MFM,PVG
HO1298,12/01/2019,MFM,PVG
MU2008,12/01/2019,MFM,PVG
NX102,12/01/2019,MFM,PVG
NX136,12/01/2019,MFM,PVG
BR820,12/01/2019,MFM,RMQ
IT376,12/01/2019,MFM,RMQ
FM818,12/01/2019,MFM,SHA
MU2056,12/01/2019,MFM,SHA
MU240,12/01/2019,MFM,SHA
NX110,12/01/2019,MFM,SHA
NX138,12/01/2019,MFM,SHA
TR905,12/01/2019,MFM,SIN
9C6146,12/01/2019,MFM,SWA
NX52,12/01/2019,MFM,SWA
NX22,12/01/2019,MFM,TAO
9C6104,12/01/2019,MFM,TNA
BR802,12/01/2019,MFM,TPE
BR806,12/01/2019,MFM,TPE
BR808,12/01/2019,MFM,TPE
BR812,12/01/2019,MFM,TPE
IT302,12/01/2019,MFM,TPE
IT304,12/01/2019,MFM,TPE
IT308,12/01/2019,MFM,TPE
IT310,12/01/2019,MFM,TPE
NX618,12/01/2019,MFM,TPE
NX620,12/01/2019,MFM,TPE
NX628,12/01/2019,MFM,TPE
NX632,12/01/2019,MFM,TPE
NX238,12/01/2019,MFM,TSN
NX16,12/01/2019,MFM,TYN
NX258,12/01/2019,MFM,WNZ
CA120,12/01/2019,MFM,WUH
CZ8392,12/01/2019,MFM,WUH
MU2962,12/01/2019,MFM,WUX
ZH9098,12/01/2019,MFM,WUX
GJ8966,12/01/2019,MFM,XIY
MU5020,12/01/2019,MFM,XIY
MF8682,12/01/2019,MFM,XMN
NX132,12/01/2019,MFM,XMN
CZ3400,12/01/2019,MIG,CAN
3U8584,12/01/2019,MIG,CGO
MF8434,12/01/2019,MIG,CSX
MF8620,12/01/2019,MIG,CSX
8L9652,12/01/2019,MIG,DLU
HU7242,12/01/2019,MIG,HAK
UQ2513,12/01/2019,MIG,HAK
8L9735,12/01/2019,MIG,HFE
3U8776,12/01/2019,MIG,HGH
3U8022,12/01/2019,MIG,JHG
TV9875,12/01/2019,MIG,KHN
8L9702,12/01/2019,MIG,KMG
HU7241,12/01/2019,MIG,LHW
3U8775,12/01/2019,MIG,LXA
TV9876,12/01/2019,MIG,LXA
3U8021,12/01/2019,MIG,NKG
8L9715,12/01/2019,MIG,NNG
CA1452,12/01/2019,MIG,PEK
CA1454,12/01/2019,MIG,PEK
CA1456,12/01/2019,MIG,PEK
NS8034,12/01/2019,MIG,PKX
9C8902,12/01/2019,MIG,PVG
FM9412,12/01/2019,MIG,PVG
3U8444,12/01/2019,MIG,SZX
ZH9952,12/01/2019,MIG,SZX
UQ2514,12/01/2019,MIG,URC
MF8488,12/01/2019,MIG,WUH
CX602,12/01/2019,MLE,HKG
HX792,12/01/2019,MLE,HKG
JD456,12/01/2019,MLE,PKX
MU236,12/01/2019,MLE,PVG
5J286,12/01/2019,MNL,CAN
CZ3078,12/01/2019,MNL,CAN
CZ3092,12/01/2019,MNL,CAN
CZ398,12/01/2019,MNL,CAN
CZ8494,12/01/2019,MNL,CAN
PR382,12/01/2019,MNL,CAN
Z2138,12/01/2019,MNL,CAN
5J110,12/01/2019,MNL,HKG
5J112,12/01/2019,MNL,HKG
5J114,12/01/2019,MNL,HKG
5J272,12/01/2019,MNL,HKG
CX902,12/01/2019,MNL,HKG
CX906,12/01/2019,MNL,HKG
CX912,12/01/2019,MNL,HKG
